""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"37"	1651609238.06516	0	0	0	0	0	0	0	0	0	0
"38"	1651611636.84586	0	0	0	0	0	0	0	0	0	0
"39"	1651614037.56892	0	0	0	0	0	0	0	0	0	0
"40"	1651616436.52381	0	0	0	0	0	0	0	0	0	0
"41"	1651618835.37343	0	0	0	0	0	0	0	0	0	0
"42"	1651621236.14536	0	0	0	0	0	0	0	0	0	0
"43"	1651623634.56015	0	0	0	0	0	0	0	0	0	0
"44"	1651626032.29198	0	0	0	0	0	0	0	0	0	0
"45"	1651628432.3183	0	0	0	0	0	0	0	0	0	0
"46"	1651630831.96241	0	0	0	0	0	0	0	0	0	0
"47"	1651633231.97744	0	0	0	0	0	0	0	0	0	0
"48"	1651635630.21679	0	0	0	0	0	0	0	0	0	0
"49"	1651638030.19424	0	0	0	0	0	0	0	0	0	0
"50"	1651640429.66541	0	0	0	0	0	0	0	0	0	0
"51"	1651642827.90977	0	0	0	0	0	0	0	0	0	0
"52"	1651645227.25063	0	0	0	0	0	0	0	0	0	0
"53"	1651647627.50627	0	0	0	0	0	0	0	0	0	0
"54"	1651650025.78822	0	0	0	0	0	0	0	0	0	0
"55"	1651652427.1792	0	0	0	0	0	0	0	0	0	0
"56"	1651654826.17794	0	0	0	0	0	0	0	0	0	0
"57"	1651657224.5401	0	0	0	0	0	0	0	0	0	0
"58"	1651659623.49248	0	0	0	0	0	0	0	0	0	0
"59"	1651662023.59148	0	0	0	0	0	0	0	0	0	0
"60"	1651664423.74561	0	0	0	0	0	0	0	0	0	0
"61"	1651666823.42481	0	0	0	0	0	0	0	0	0	0
"62"	1651669222.99875	0	0	0	0	0	0	0	0	0	0
"63"	1651671623.2807	0	0	0	0	0	0	0	0	0	0
"64"	1651674021.82206	0	0	0	0	0	0	0	0	0	0
"65"	1651676420.76316	0	0	0	0	0	0	0	0	0	0
"66"	1651678821.29198	0	0	0	0	0	0	0	0	0	0
"67"	1651681220.07143	0	0	0	0	0	0	0	0	0	0
"68"	1651683620.87218	0	0	0	0	0	0	0	0	0	0
"69"	1651686019.14411	0	0	0	0	0	0	0	0	0	0
"70"	1651688417.72932	0	0	0	0	0	0	0	0	0	0
"71"	1651690818.40351	0	0	0	0	0	0	0	0	0	0
"72"	1651693217.79825	0	0	0	0	0	0	0	0	0	0
"73"	1651695616.35965	0	0	0	0	0	0	0	0	0	0
"74"	1651698015.01003	0	0	0	0	0	0	0	0	0	0
"75"	1651700415.81078	0	0	0	0	0	0	0	0	0	0
"76"	1651702814.39599	0	0	0	0	0	0	0	0	0	0
"77"	1651705213.41479	0	0	0	0	0	0	0	0	0	0
"78"	1651707613.46992	0	0	0	0	0	0	0	0	0	0
"79"	1651710013.07268	0	0	0	0	0	0	0	0	0	0
"80"	1651712411.49248	0	0	0	0	0	0	0	0	0	0
"81"	1651714810.80952	0	0	0	0	0	0	0	0	0	0
"82"	1651717211.05764	0	0	0	0	0	0	0	0	0	0
"83"	1651719609.69048	0	0	0	0	0	0	0	0	0	0
"84"	1651722009.97368	0	0	0	0	0	0	0	0	0	0
"85"	1651724409.5188	0	0	0	0	0	0	0	0	0	0
"86"	1651726807.91228	0	0	0	0	0	0	0	0	0	0
"87"	1651729207.31328	0	0	0	0	0	0	0	0	0	0
"88"	1651731606.82581	0	0	0	0	0	0	0	0	0	0
"89"	1651734006.70802	0	0	0	0	0	0	0	0	0	0
"90"	1651736404.8584	0	0	0	0	0	0	0	0	0	0
"91"	1651738804.40476	0	0	0	0	0	0	0	0	0	0
"92"	1651741203.07644	0	0	0	0	0	0	0	0	0	0
"93"	1651743603.63283	0	0	0	0	0	0	0	0	0	0
"94"	1651746002.44486	0	0	0	0	0	0	0	0	0	0
"95"	1651748402.49248	0	0	0	0	0	0	0	0	0	0
"96"	1651750801.11404	0	27651.8644635314	0	0	0	0	5824.88627487599	447254.975242987	25.6315606834399	44977.8664465222
"97"	1651753201.6817	0	23184.8728468592	0	0	0	0	243.53425625995	14086.608442402	1.87820125598695	15678.2007241351
"98"	1651755600.91353	0	16451.0660291621	0	0	0	0	126.820847979488	10334.7593695324	1.26334597234055	10606.0392738067
"99"	1651757999.98622	0	14138.665752387	0	0	0	0	133.0218815842	10882.8641910064	1.2853528966163	10372.8587381433
"100"	1651760398.7381	0	7984.42763434255	0	0	0	0	103.357838938395	9272.32242417831	0.580989329516426	7848.56560305548
"101"	1651762798.40226	0	7665.01106205126	0	0	0	0	118.909125003565	10337.0216474824	0.62348592283265	5552.05138652014
"102"	1651765198.95113	0	8237.56532573501	0	0	0	0	129.155896151353	11649.1752629762	1.05573841638065	6585.55020719911
"103"	1651767597.50752	0	8067.44301241033	0	0	0	0	118.899468380615	14179.8413574466	0.798535438105495	5376.16170409231
"104"	1651769996.97995	0	7859.51053804243	0	0	0	0	120.119292449582	11479.4002526259	0.854126045572767	5863.50640161106
"105"	1651772395.53509	0	7258.99383905411	0	0	0	0	105.809968842259	9198.12302288816	0.605512329107199	4997.80577763266
"106"	1651774796.24937	0	7758.42768883622	0	0	0	0	120.615013708006	10811.8068787093	0.813498547927264	5535.1108908855
"107"	1651777195.62155	0	6188.1373709171	0	0	0	0	95.6708036889127	8792.22888288177	0.643402930447012	4514.7513656901
"108"	1651779593.7782	0	6910.4034588654	0	0	0	0	120.261145028125	10366.5387010929	0.832842117303687	5162.35557383752
"109"	1651781993.81704	0	6909.51188183018	0	0	0	0	106.610881043229	8923.94932324113	0.690307611291019	4943.10756234379
"110"	1651784391.42105	0	6293.12017316033	0	0	0	0	101.419999666414	8645.35721634325	0.60791344857164	4345.52001984225
"111"	1651786792.80576	0	6804.02561002095	0	0	0	0	121.726271100897	11909.5229198403	0.844264810764741	5426.0942850874
"112"	1651789191.34336	0	5818.87596389183	0	0	0	0	99.938311357933	8576.4864166425	0.661972073377843	4411.8787071096
"113"	1651791592.60025	0	4822.4147947014	0	0	0	0	96.7182281397088	8519.97253830063	0.561866785787386	3829.55677486278
"114"	1651793990.57018	0	5362.35781883267	0	0	0	0	112.365434370107	9689.70770891559	0.60908943124526	4410.54931213195
"115"	1651796389.43484	0	6941.39784797986	0	0	0	0	138.1113078048	10936.7975379814	0.70808736664711	5465.44914599602
"116"	1651798790.23308	0	5385.27953539829	0	0	0	0	105.563383454017	8204.59684085532	0.540154211991158	4287.67269096881
"117"	1651801190.00376	0	5369.37826100291	0	0	0	0	94.5465524598533	7047.97860772661	0.445754614755352	3840.32083450259
"118"	1651803588.67794	0	7938.38492184739	0	0	0	0	172.436701463218	13786.9453175645	0.806593196430312	6592.61305941397
"119"	1651805987.57895	0	5811.0322318067	0	0	0	0	102.610313348734	7898.47532353988	0.512390862815021	4360.10428333551
"120"	1651808387.59649	0	6467.94397272239	0	0	0	0	136.208559234762	9871.23459469275	0.639728165042375	5184.77333369506
"121"	1651810786.29699	0	4802.65774818325	0	0	0	0	92.0901749308103	7123.68212188413	0.502264203437425	3719.67496349461
"122"	1651813185.78697	0	5594.66436151598	0	0	0	0	115.504753950924	8311.97166963747	0.485343185120029	4493.89789910532
"123"	1651815585.37719	0	7550.27342812991	0	0	0	0	154.716078899053	11976.8119164489	0.675162839588624	5430.22769719001
"124"	1651817983.52632	0	7551.66939406545	0	0	0	0	150.433479834756	10243.9201383031	0.623132509865531	5701.29255013738
"125"	1651820384.31203	0	3650.37238082017	0	0	0	0	75.7061737037058	5384.14104406254	0.337177707159443	2673.87907566136
"126"	1651822784.91729	0	7631.36979143619	0	0	0	0	166.807143682001	12459.1695445613	0.806308660604049	5651.49453710201
"127"	1651825183.42481	0	7311.04396699856	0	0	0	0	127.87241817348	10083.125658414	0.563065516761835	5324.4200538672
"128"	1651827583.21429	0	7717.44707128774	0	0	0	0	127.41471475419	10496.9145678384	0.561631111191209	5514.04695301844
"129"	1651829981.36967	0	7408.17150051804	0	0	0	0	120.889798556535	10778.7412171523	0.513119917192356	5081.07596432773
"130"	1651832381.44236	0	8201.47551616726	0	0	0	0	126.518129719353	12883.3604640008	0.686569757747285	5659.98533437255
"131"	1651834781.17168	0	11531.374912128	0	0	0	0	148.67495966902	13362.6746389078	0.739627522372659	6622.67147823452
"132"	1651837179.16917	0	10147.2274870764	0	0	0	0	130.081744144908	9786.63144361541	0.658094648911407	5547.27432706502
"133"	1651839579.2193	0	11987.8772282354	0	0	0	0	161.361881613751	11942.5855669065	0.690280498262712	6412.91833456557
"134"	1651841978.82331	0	12519.2722984033	0	0	0	0	175.44281625999	12463.1008549222	0.674343257686928	6578.08301730238
"135"	1651844377.54511	0	12377.3504417737	0	0	0	0	194.926205538697	12939.1747998484	0.869017165991979	7127.91946299916
"136"	1651846777.03885	0	15267.2743074501	0	0	0	0	145.938818700564	10469.0899192267	0.692023818118057	6130.2521056342
"137"	1651849176.93358	0	15651.6525875931	0	0	0	0	198.364272144052	12178.9807329618	0.786681799775099	6432.96380710677
"138"	1651851576.00627	0	15261.8022693323	0	0	0	0	139.308463346337	11387.3579905838	0.904504202785125	6417.26538177411
"139"	1651853975.38972	0	15035.3424400896	0	0	0	0	142.702620385585	11732.281112561	0.649373465669051	5324.58188074503
"140"	1651856374.87719	0	8281.88037474898	0	0	0	0	108.733293368654	7743.67704350353	0.502579748089425	3917.59325774049
"141"	1651858773.79699	0	7628.67577276848	0	0	0	0	127.09401150703	9300.20787061176	0.623527824722457	4225.20045694289
"142"	1651861173.96115	0	7439.35063869375	0	0	0	0	131.527530681303	9704.6688745859	0.55133475452662	4304.65975677133
"143"	1651863573.94862	0	7669.51005697947	0	0	0	0	150.810545047658	9923.47245113411	0.668095270907191	4811.23193926722
"144"	1651865973.14286	0	7635.5001728373	0	0	0	0	154.047853876527	9589.11175857318	0.46971887667284	4479.32512384012
"145"	1651868371.17043	0	5298.91717939913	0	0	0	0	109.812639809106	6841.82113097698	0.354208581005165	3183.53234461355
"146"	1651870771.43985	0	7576.10957131612	0	0	0	0	161.124363942057	9666.88033555057	0.478942852536182	4682.60090862227
"147"	1651873171.04386	0	7604.5598199248	0	0	0	0	163.209829379171	11139.5540335583	0.620410681016615	4461.49514032832
"148"	1651875571.62782	0	7049.99827772534	0	0	0	0	145.076020085302	9416.29875036805	0.494999363624283	4531.75870051411
"149"	1651877969.77318	0	7794.22499223625	0	0	0	0	169.224077658118	11092.3276859247	0.52955977934034	5139.84677256531
"150"	1651880369.64787	0	6840.74852999549	0	0	0	0	147.260729117727	9110.23910241367	0.511832483610345	4389.25437624817
"151"	1651882769.21178	0	7073.18297513652	0	0	0	0	143.147988764798	8786.78722124594	0.45448076883764	4318.70379965016
"152"	1651885169.34336	0	7553.71276029344	0	0	0	0	162.279318008711	10011.8749110915	0.619441963334001	4981.94221906632
"153"	1651887568.67293	0	5496.21319881236	0	0	0	0	113.564226873271	7178.84083389307	0.366858869031123	3503.00011214935
"154"	1651889967.63033	0	6048.63274884603	0	0	0	0	145.373022974782	10439.1216493373	0.502685384657874	4080.88433448725
"155"	1651892366.03634	0	6222.22802740631	0	0	0	0	127.713565243955	8137.51211995684	0.396265501267655	4139.36012410113
"156"	1651894765.66667	0	6011.39687220647	0	0	0	0	148.179953013901	10278.6607607021	0.4670132518959	4100.24205243508
"157"	1651897165.43233	0	5964.66776045128	0	0	0	0	122.536781815902	7954.42819239784	0.472846618064481	3839.93618751429
"158"	1651899564.70927	0	7352.43604196201	0	0	0	0	199.428256436805	14946.9476059723	0.710039767034215	5320.85028972349
"159"	1651901963.69173	0	6049.26892101297	0	0	0	0	112.289668250786	9780.54230107418	0.431205023219119	3909.58738037014
"160"	1651904362.41103	0	6308.15885764701	0	0	0	0	106.483653557624	9442.31042096161	0.410007888189601	4097.36989757642
"161"	1651906761.47619	0	5907.39827355934	0	0	0	0	99.7665510433713	9986.08211415126	0.478206381645314	4075.44699066925
"162"	1651909160.42231	0	6543.86339736107	0	0	0	0	108.41526941408	11719.0792190597	0.453290306407107	4227.84598889256
"163"	1651911561.85714	0	5731.28070695435	0	0	0	0	95.0694828125297	9397.83222816477	0.493171286527872	3822.00253442201
"164"	1651913961.25063	0	5450.43766279013	0	0	0	0	89.2149460512789	8238.41545306189	0.498613249584066	3475.13631439103
"165"	1651916360.71303	0	7766.2777225619	0	0	0	0	118.936746181446	11393.1818984454	0.601593385586069	5012.85590555739
"166"	1651918758.81328	0	8021.77681710555	0	0	0	0	120.500360241705	13238.4864112049	0.61627550537754	4892.72574990144
"167"	1651921158.43108	0	7521.61094482189	0	0	0	0	113.011223613792	12890.5139625655	0.582055290693778	4229.36108092577
"168"	1651923557.90226	0	7221.81306740051	0	0	0	0	112.432987660843	12316.4789375717	0.620247430509267	4169.48566373818
"169"	1651925956.63283	0	7711.73912334132	0	0	0	0	118.009538630838	11970.2906417185	0.600179788489154	4275.84177669516
"170"	1651928357.27569	0	8013.76718150976	0	0	0	0	125.001824734748	11952.6203458272	0.603446899073695	4450.88908234004
"171"	1651930756.58145	0	7674.95412272757	0	0	0	0	128.163990870525	12003.7209856768	0.571810762548043	4163.56435777255
"172"	1651933154.44862	0	7785.8624232998	0	0	0	0	126.884178857153	12348.1209019797	0.560689286989845	4271.06201846333
"173"	1651935553.80451	0	7660.39494804525	0	0	0	0	125.394918596039	11000.0229337652	0.590764080372462	4233.70289173611
"174"	1651937954.03133	0	7941.34776964483	0	0	0	0	135.179899454418	11238.642708497	0.484361201480186	4145.59060173802
"175"	1651940353.61779	0	6610.35078873474	0	0	0	0	118.0285268093	11102.8868048838	0.425551027992614	3379.49718771153
"176"	1651942752.47243	0	7263.67549675631	0	0	0	0	112.073291187251	10288.5204206014	0.42772699329901	3787.97778200026
"177"	1651945152.27068	0	7309.62323359094	0	0	0	0	117.657723820905	10279.4937672875	0.468632542867908	3814.70420180692
"178"	1651947551.58145	0	7393.15751507507	0	0	0	0	123.62047650862	9907.82388171222	0.460397691106744	4093.99298350663
"179"	1651949950.3584	0	7392.5970762135	0	0	0	0	128.3409664069	10471.5557084061	0.503858509584605	3702.92370699133
"180"	1651952349.35714	0	4997.49680155772	0	0	0	0	98.2842121270393	7861.26296164815	0.418782082265695	3030.20900261675
"181"	1651954750.73684	0	4628.80033902447	0	0	0	0	108.055928134285	8428.70460344875	0.452053204726992	2980.23788826044
"182"	1651957148.13659	0	4769.536851768	0	0	0	0	100.201776870744	7602.03312895626	0.341790058393153	2802.83184513304
"183"	1651959548.81579	0	5678.50368762121	0	0	0	0	122.169707774499	9771.49160781432	0.391191871301937	2866.8409989526
"184"	1651961947.4787	0	3481.58839431588	0	0	0	0	82.8281699908871	7528.83310131391	0.329628006026088	2072.19763026629
"185"	1651964346.84586	0	3645.8803120363	0	0	0	0	110.146828107602	9653.36348178307	0.372712407929586	2589.20542398008
"186"	1651966746.43609	0	3957.82140023481	0	0	0	0	111.050003307328	9012.79900492365	0.400059487037683	2658.97143854077
"187"	1651969146.1817	0	4802.35071735883	0	0	0	0	128.994603765268	9956.96928965979	0.390807278717831	3040.06446173369
"188"	1651971546.54762	0	4078.84527178053	0	0	0	0	124.778838128181	9196.98189506132	0.428857536057833	2906.36741949864
"189"	1651973944.96617	0	4263.93675728214	0	0	0	0	128.358469836461	9475.6540617104	0.485760909214995	3085.42179623969
"190"	1651976342.93233	0	3657.22443253907	0	0	0	0	101.646238440562	7549.93891862944	0.388965549239309	2605.33262614217
"191"	1651978743.38722	0	3467.85994394933	0	0	0	0	112.334802033449	8086.40872830615	0.412791926145387	2587.37912198103
"192"	1651981141.70426	0	3783.25737302614	0	0	0	0	114.556265916877	8221.3090933527	0.350152855662904	2539.03723602537
"193"	1651983542.34962	0	6475.54929549031	0	0	0	0	207.785617516805	15396.835616493	0.645190969274409	4255.2477345254
"194"	1651985941.94737	0	5271.81202700241	0	0	0	0	126.969503750837	11851.2542939653	0.552103363624453	3176.32943254689
"195"	1651988339.83835	0	6812.0214132165	0	0	0	0	178.217584846948	16019.2130542908	0.844329626126038	4170.50604703943
"196"	1651990740.0802	0	7929.08406336035	0	0	0	0	195.053667416631	16121.4641875599	0.712880921251861	4377.08899269834
"197"	1651993141.29073	0	8000.08045403093	0	0	0	0	163.267041533628	14773.0047287964	0.599915043432445	4323.1421604457
"198"	1651995540.35464	0	8410.71505127701	0	0	0	0	186.629037595126	15101.9139680494	0.709242024613653	4760.00960735436
"199"	1651997939.20551	0	9105.72637439387	0	0	0	0	206.006310228545	15172.85815771	0.777942139926131	5113.32160639744
"200"	1652000338.9198	0	3094.59914961503	0	0	0	0	65.2076257796224	4827.53173791322	0.257680461453711	1714.23081436216
"201"	1652002737.06516	0	6578.52639446851	0	0	0	0	209.230830265464	16455.6253639959	0.761257789245744	4295.56289603092
"202"	1652005136.81704	0	10729.3091268312	0	0	0	0	261.743893186604	17190.5609790739	0.938899928114387	6121.16296935167
"203"	1652007534.47368	0	12131.4547230659	0	0	0	0	233.66500966339	19952.2466699693	0.804247851296941	5302.2041282141
"204"	1652009935.47744	0	12371.1528353542	0	0	0	0	213.707371118631	16964.8953947874	0.768638777502933	4985.0589926911
"205"	1652012334.22306	0	16518.0687459913	0	0	0	0	260.631186927437	19219.4168014741	0.633629948763714	5480.44777753925
"206"	1652014733.38722	0	25296.270989317	0	0	0	0	325.794256157419	21994.6172308954	1.06166724782215	7572.69198288795
"207"	1652017133.1817	0	23395.2483740353	0	0	0	0	299.291985865037	19836.5981345678	1.27565872853308	7834.4386293508
"208"	1652019532.98747	0	22379.8056473595	0	0	0	0	262.203739257037	16760.2531881989	1.0549731679743	7213.51764106989
"209"	1652021932.18922	0	20289.7142932472	0	0	0	0	229.87121247608	14736.1653495421	0.928800443884364	6281.86970703795
"210"	1652024331.10777	0	16373.0768468349	0	0	0	0	175.144755026059	12004.2749255057	0.846327082547649	5029.10042334078
"211"	1652026730.07018	0	15285.7942441873	0	0	0	0	178.865639986004	15130.7892634958	0.748847443159079	4316.6727933053
"212"	1652029130.46617	0	8275.50141952754	0	0	0	0	124.454317790668	9321.02284766319	0.673329293958121	3453.43590516623
"213"	1652031528.84962	0	7381.87145480507	0	0	0	0	135.462308031528	10206.8573264697	0.778617506976453	3624.18639066744
"214"	1652033928.28571	0	7933.57072865804	0	0	0	0	154.13762613339	10844.4356953286	0.735817569422511	3706.70453315478
"215"	1652036328.61404	0	7177.78603645361	0	0	0	0	146.101553672476	9854.58707913694	0.633131978637256	3519.04711714041
"216"	1652038728.7594	0	7292.58737781243	0	0	0	0	166.111531510383	10481.7601235204	0.456280457190864	3864.65184791673
"217"	1652041127.79825	0	6414.99431058544	0	0	0	0	140.933854899408	8820.86414340062	0.544577090339953	3377.53231799672
"218"	1652043526.38346	0	6190.85842398552	0	0	0	0	151.014287507699	9572.48684824984	0.576223682027853	3546.37047217746
"219"	1652045926.16416	0	5503.3200770797	0	0	0	0	150.336292029886	12790.6064568281	0.467088971033433	2818.60316233519
"220"	1652048325.46491	0	3629.8328418906	0	0	0	0	101.636494792249	8326.85439077151	0.382605121761075	2139.65561990351
"221"	1652050724.5401	0	3331.74591206667	0	0	0	0	108.288136157594	8882.18587641258	0.397921315530284	2152.15823476804
"222"	1652053124.14912	0	3717.53487452832	0	0	0	0	131.248847761306	10204.1682565411	0.493701872725858	2619.37065702097
"223"	1652055523.20677	0	3507.83398904994	0	0	0	0	121.578343206954	8843.6772772064	0.528176626981823	2480.29685479055
"224"	1652057922.2782	0	3099.3153235316	0	0	0	0	111.015806458133	8197.70863522009	0.511025614350034	2276.00823482567
"225"	1652060322.19298	0	3760.92449278279	0	0	0	0	138.332541382239	9573.2862920142	0.610899376857104	2717.1257202958
"226"	1652062720.86466	0	3893.87305842681	0	0	0	0	138.775201890504	9243.91996981533	0.672244926786407	2893.02818476655
"227"	1652065121.85213	0	3476.95344947234	0	0	0	0	122.35340679451	7913.18999758448	0.551326375189144	2532.37568166363
"228"	1652067520.07644	0	3672.33303783841	0	0	0	0	140.96794293218	8928.36551791174	0.620871019435652	2752.23707665888
"229"	1652069919	0	7849.79124650522	0	0	0	0	270.920303014332	17021.904683511	1.17453552603977	4981.97092801365
"230"	1652072319.51253	0	5824.2179724992	0	0	0	0	135.508569739116	12405.8859529016	0.652607451928694	3094.83536300866
"231"	1652074717.09399	0	5399.15796357003	0	0	0	0	123.895502362515	14066.5027385693	0.763610846278449	3288.81437305293
"232"	1652077116.60526	0	8347.14697743027	0	0	0	0	175.39216514338	18069.8093141022	0.90676618743219	4666.61496708566
"233"	1652079517.08647	25464.4015225569	8033.44888994041	2671.96950518611	153326.497963059	13.2302735713211	33493.4789444675	82.7898074847412	10582.2002071053	0.475036032411065	3727.25158975583
"234"	1652081917.5401	20571.207273489	7936.22726033127	176.38313446348	10400.9182486224	0.404840328875199	10917.7823863115	93.9313187287628	11150.2166067423	0.531643191468714	3688.92864757759
"235"	1652084315.55388	16050.2870705627	7510.26269777008	106.800249592451	7746.93576604635	0.646537508760207	5814.4212953633	88.3301569375738	10183.0147584549	0.49044932204942	3696.36096826268
"236"	1652086714.61529	22120.8403752569	9744.33966197308	111.871260116138	12992.7768380336	0.91144107223826	8142.14593568839	114.940414784425	13554.561523193	0.608541012371532	4438.79357181034
"237"	1652089115.02256	24687.8705537912	17047.3109549738	98.9610976773798	10791.859889053	0.914700506364666	7586.13680701319	100.898624697964	12289.9350812337	0.441588530020323	4985.19706180456
"238"	1652091512.78195	24581.1315630917	25151.1606149734	91.6990984117307	8030.55472563159	1.01303665942675	7216.72172178144	118.551061599168	15088.7827665048	1.02167461681515	5577.33390335712
"239"	1652093914.14035	24997.2394884285	25605.7541777293	114.037444307791	12771.0340623267	1.12089828417605	8128.16511982486	146.89657343889	19883.5689596968	0.686561188407099	5393.66453905118
"240"	1652096314.35714	24314.7005324143	25383.6577735186	131.548845614863	12472.0569951358	1.53689813192988	8806.07357226579	127.103843940782	18729.5192744062	0.747670463586989	4899.88680560401
"241"	1652098711.24436	23993.7635039596	25275.0966664488	136.053701615778	13939.6909782664	1.45794130648939	8420.67637412516	120.798340890851	18184.9825323968	0.733902085669468	5003.91116237801
"242"	1652101110.47494	24449.1111061022	25785.5527401523	139.466429076967	13371.5426383969	1.18189747563316	8570.27142247527	136.822580074868	17890.7265892771	0.6555096290657	5326.10845677516
"243"	1652103510.80201	24250.9016381893	27024.6774620104	153.25235227421	14792.2636914385	0.870297195917051	8573.34723050288	104.253576680027	14833.3927619519	0.352285454422056	5051.42893445102
"244"	1652105910.14286	24211.8543748576	26752.8955425021	140.49617069965	14177.3594186303	0.693988350122813	8146.72134047306	75.4645402228183	12739.0084204222	0.275775759599083	4108.83628013931
"245"	1652108309.64912	24216.3248127899	26175.4173013044	160.125631768822	14783.8607434101	0.944038900327989	9028.98089656189	71.2647100881603	11608.1093091377	0.380519005642296	4189.48763087014
"246"	1652110708.40977	25185.7319183433	24831.9451514629	140.666743362784	14303.5427399816	1.25348581178201	8788.42839032178	64.8182228469736	10376.8904096194	0.325659917427231	3333.59731024014
"247"	1652113107.58772	25065.4185404901	25442.1011940255	137.094559774611	15376.8774603666	1.15021555323044	8402.6172891281	131.82126486912	19823.0383392581	0.480866654768652	4774.28963927624
"248"	1652115507.17419	24316.7228363786	23045.5146232878	114.593264355871	14393.2905915055	0.855482809151408	7505.34205258091	99.3733010295499	14787.8784284585	0.331449807424365	4062.43527128334
"249"	1652117906.96992	18502.1789879575	16959.8565675395	93.9064235335268	10365.8538937228	0.59012676947583	5784.95116789925	94.7001634832483	13411.2274104559	0.366975855882265	3798.90925412391
"250"	1652120306.73183	15025.9182517555	15282.3344932694	75.4031979648997	8865.12657557747	0.288830093703012	4405.7347340007	100.856600725981	11899.7136467669	0.351712030030451	3569.19234706803
"251"	1652122705.15288	11589.9237721396	11501.0016550777	74.7698709367823	7398.0553202017	0.373726157167501	3604.06014411423	65.3139287608858	8232.12076502782	0.205970031185008	2768.92030717819
"252"	1652125105.302	8615.84585349161	9077.2012619845	78.1050622697635	7133.22879800536	0.468703633162218	3522.64701123508	94.6910361222303	10561.9310253863	0.550612432781103	3035.39080090002
"253"	1652127504.65288	4746.43432844801	7617.80973748113	68.6051893810691	5908.71587533275	0.564614458198672	2516.79299051793	97.1920016646821	10494.0049849939	0.626651963166531	3195.10741524338
"254"	1652129904.38596	3475.13866518242	7515.81212351341	68.9532722128954	6051.59648663097	0.533469508378662	2201.89730556145	98.9327152033244	10480.3018101189	0.602738945501545	3287.86286221165
"255"	1652132303.90226	6420.93018814911	7698.80983387406	133.150689934088	10304.89328676	0.755874665097487	4038.54881060058	110.15290818879	14267.3929961198	0.464726187635288	3022.70465038456
"256"	1652134702.0589	3622.1238326305	6444.68846422486	67.935882594014	5611.52649200395	0.369716268145104	2176.99917532466	77.9871776749564	10142.0724511749	0.336461163630535	2681.6934798919
"257"	1652137100.77444	4160.04172008123	7303.70253061815	105.579645684408	8844.42967226702	0.521980242828412	2968.67352967333	105.261802956263	13386.2134896416	0.425518084504057	3482.31724579454
