""	"Datetime"	"CH4_g_d"	"Temperature_C"	"Pigs_Number"	"Pigs_Mass"	"Slurry_Mass"	"Feed_Rate"	"Batch_Rate"	"Section_Rate"	"Section"	"Batch"	"Section_C"	"Section_d"	"Comments"
"20400"	2022-04-30 11:00:00	NA	14.6643934461806	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26753"	2022-04-30 11:00:00	NA	14.7930946180556	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20401"	2022-04-30 12:00:00	NA	14.6977604166667	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26754"	2022-04-30 12:00:00	NA	14.7525775824653	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20402"	2022-04-30 13:00:00	NA	14.7382774522569	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26755"	2022-04-30 13:00:00	NA	14.7406608072917	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20403"	2022-04-30 14:00:00	NA	14.7787944878472	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26756"	2022-04-30 14:00:00	NA	14.7335107421875	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20404"	2022-04-30 15:00:00	NA	14.8097781032986	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26757"	2022-04-30 15:00:00	NA	14.7454275173611	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20405"	2022-04-30 16:00:00	NA	14.8502951388889	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26758"	2022-04-30 16:00:00	NA	14.7597276475694	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20406"	2022-04-30 17:00:00	NA	14.9170290798611	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26759"	2022-04-30 17:00:00	NA	14.7930946180556	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20407"	2022-04-30 18:00:00	NA	14.9551627604167	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26760"	2022-04-30 18:00:00	NA	14.8193115234375	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20408"	2022-04-30 19:00:00	NA	15.01236328125	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26761"	2022-04-30 19:00:00	NA	14.8502951388889	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20409"	2022-04-30 20:00:00	NA	15.0504969618056	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26762"	2022-04-30 20:00:00	NA	14.8908121744792	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20410"	2022-04-30 21:00:00	NA	15.1053141276042	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26763"	2022-04-30 21:00:00	NA	14.9241791449653	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20411"	2022-04-30 22:00:00	NA	15.1529812282986	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26764"	2022-04-30 22:00:00	NA	14.9551627604167	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20412"	2022-04-30 23:00:00	NA	15.2054150390625	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26765"	2022-04-30 23:00:00	NA	14.9932964409722	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20413"	2022-05-01	NA	15.2530821397569	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26766"	2022-05-01	NA	15.0290467664931	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20414"	2022-05-01 01:00:00	NA	15.2983658854167	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26767"	2022-05-01 01:00:00	NA	15.0695638020833	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20415"	2022-05-01 02:00:00	NA	15.3436496310764	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26768"	2022-05-01 02:00:00	NA	15.1029307725694	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20416"	2022-05-01 03:00:00	NA	15.3841666666667	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26769"	2022-05-01 03:00:00	NA	15.1243809678819	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20417"	2022-05-01 04:00:00	NA	15.4342171223958	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26770"	2022-05-01 04:00:00	NA	15.1601312934028	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20418"	2022-05-01 05:00:00	NA	15.4795008680556	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26771"	2022-05-01 05:00:00	NA	15.1863481987847	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20419"	2022-05-01 06:00:00	NA	15.5128678385417	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26772"	2022-05-01 06:00:00	NA	15.2220985243056	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20420"	2022-05-01 07:00:00	NA	15.5557682291667	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26773"	2022-05-01 07:00:00	NA	15.2506987847222	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20421"	2022-05-01 08:00:00	NA	15.5867518446181	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26774"	2022-05-01 08:00:00	NA	15.2792990451389	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20422"	2022-05-01 09:00:00	NA	15.6344189453125	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26775"	2022-05-01 09:00:00	NA	15.3007492404514	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20423"	2022-05-01 10:00:00	NA	15.6677859157986	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26776"	2022-05-01 10:00:00	NA	15.3507996961806	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20424"	2022-05-01 11:00:00	NA	15.7083029513889	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26777"	2022-05-01 11:00:00	NA	15.3698665364583	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20425"	2022-05-01 12:00:00	NA	15.7440532769097	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26778"	2022-05-01 12:00:00	NA	15.3889333767361	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20426"	2022-05-01 13:00:00	NA	15.7726535373264	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26779"	2022-05-01 13:00:00	NA	15.4342171223958	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20427"	2022-05-01 14:00:00	NA	15.8346207682292	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26780"	2022-05-01 14:00:00	NA	15.4628173828125	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20428"	2022-05-01 15:00:00	NA	15.8679877387153	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26781"	2022-05-01 15:00:00	NA	15.5128678385417	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20429"	2022-05-01 16:00:00	NA	15.9085047743056	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26782"	2022-05-01 16:00:00	NA	15.5533848741319	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20430"	2022-05-01 17:00:00	NA	15.956171875	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26783"	2022-05-01 17:00:00	NA	15.5915185546875	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20431"	2022-05-01 18:00:00	NA	15.9943055555556	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26784"	2022-05-01 18:00:00	NA	15.6201188151042	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20432"	2022-05-01 19:00:00	NA	16.0491227213542	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26785"	2022-05-01 19:00:00	NA	15.6463357204861	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20433"	2022-05-01 20:00:00	NA	16.0753396267361	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26786"	2022-05-01 20:00:00	NA	15.6868527560764	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20434"	2022-05-01 21:00:00	NA	16.1063232421875	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26787"	2022-05-01 21:00:00	NA	15.7130696614583	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20435"	2022-05-01 22:00:00	NA	16.1444569227431	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26788"	2022-05-01 22:00:00	NA	15.7369032118056	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20436"	2022-05-01 23:00:00	NA	16.1873573133681	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26789"	2022-05-01 23:00:00	NA	15.7655034722222	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20437"	2022-05-02	NA	16.2183409288194	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26790"	2022-05-02	NA	15.7774202473958	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20438"	2022-05-02 01:00:00	NA	16.2660080295139	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26791"	2022-05-02 01:00:00	NA	15.8107872178819	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20439"	2022-05-02 02:00:00	NA	16.2779248046875	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26792"	2022-05-02 02:00:00	NA	15.8155539279514	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20440"	2022-05-02 03:00:00	NA	16.3136751302083	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26793"	2022-05-02 03:00:00	NA	15.8417708333333	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20441"	2022-05-02 04:00:00	NA	16.3470421006944	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26794"	2022-05-02 04:00:00	NA	15.8608376736111	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20442"	2022-05-02 05:00:00	NA	16.3780257161458	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26795"	2022-05-02 05:00:00	NA	15.8822878689236	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20443"	2022-05-02 06:00:00	NA	16.4042426215278	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26796"	2022-05-02 06:00:00	NA	15.8965879991319	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
"20444"	2022-05-02 07:00:00	NA	16.4352262369792	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	"NaN"
"26797"	2022-05-02 07:00:00	NA	15.9085047743056	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	"NaN"
